ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
14,086,0000,140860000648,2,14-086-0000-03,00001,4,01,14086000064801,01,1,1,33,07,2017,0101,014,221,3,12,2017,0301,1,01,1
14,086,0000,140860000649,2,14-086-0000-03,00001,4,01,14086000064901,01,1,1,37,06,2019,0101,014,221,3,11,2019,0301,1,01,1
14,086,0000,140860000667,2,14-086-0000-03,00001,4,01,14086000066701,01,1,1,56,02,2019,0301,014,221,3,12,2019,0301,1,01,1
14,086,0000,140860000667,2,14-086-0000-03,00001,4,01,14086000066702,02,1,3,68,02,2019,0301,014,221,3,02,2019,0301,1,02,1
14,086,0000,140860000668,2,14-086-0000-03,00001,4,01,14086000066801,01,1,1,29,04,2018,0101,014,221,3,05,2019,0301,1,01,1
14,086,0000,140860000701,2,14-086-0000-03,00001,4,01,14086000070101,01,1,1,27,01,2020,0102,014,221,1,,,,,,1
14,086,0000,140860000734,2,14-086-0000-03,00001,4,02,14086000073401,01,1,1,28,06,2019,0102,014,221,3,11,2019,0301,1,01,1
14,086,0000,140860000774,2,14-086-0000-03,00003,4,02,14086000077401,01,1,1,15,06,2015,0501,014,221,1,,,,,,1
14,086,0000,140860000782,2,14-086-0000-03,00003,4,01,14086000078201,01,1,1,24,01,2019,0101,014,221,1,,,,,,1
14,086,0000,140860000804,2,14-086-0000-03,00003,4,01,14086000080401,01,1,1,17,05,2016,0101,014,221,1,,,,,,1
14,086,0000,140860000982,2,14-086-0000-03,00004,4,01,14086000098201,01,1,1,27,02,2020,0101,014,221,1,,,,,,1
14,086,0000,140860000996,2,14-086-0000-03,00004,4,01,14086000099601,01,1,3,26,05,2017,0101,014,221,1,,,,,,1
14,086,0000,140860000996,2,14-086-0000-03,00004,4,01,14086000099602,02,1,1,25,05,2016,0101,014,221,1,,,,,,1
14,086,0000,140860001049,2,14-086-0000-03,00004,4,01,14086000104901,01,1,1,28,02,2020,0102,014,221,1,,,,,,1
14,086,0000,140860001279,2,14-086-0000-04,00010,3,01,14086000127901,01,1,1,67,08,2018,0301,014,221,3,12,2018,0301,1,01,2
14,086,0000,140860001522,2,14-086-0000-03,00014,4,01,14086000152201,01,1,1,25,01,9999,9999,999,999,9,,,,,,1
14,087,0000,140870000009,2,14-087-0000-05,00001,4,01,14087000000901,01,1,1,22,12,2018,9999,014,221,3,12,2019,0301,1,02,2
14,087,0000,140870000079,2,14-087-0000-05,00004,4,01,14087000007901,01,1,1,22,02,2019,0101,014,221,9,,,,,,2
14,087,0000,140870000093,2,14-087-0000-05,00005,5,01,14087000009301,01,1,3,63,02,2017,0403,014,221,3,03,2017,0403,1,02,2
14,087,0000,140870000140,2,14-087-0000-05,00007,4,01,14087000014001,01,1,3,42,05,2017,0301,014,221,1,,,,,,2
14,087,0000,140870000224,2,14-087-0000-05,00014,4,01,14087000022401,01,1,1,30,99,9999,9999,999,999,9,,,,,,2
14,087,0000,140870000228,2,14-087-0000-05,00014,4,01,14087000022801,01,1,1,29,01,2017,0101,014,221,1,,,,,,2
14,087,0000,140870000297,2,14-087-0000-05,00018,6,01,14087000029701,01,1,1,22,03,2017,0101,014,221,1,,,,,,2
14,087,0000,140870000390,2,14-087-0000-05,00025,4,02,14087000039001,01,1,1,73,12,2019,0301,014,221,3,01,2020,0301,1,01,2
14,087,0000,140870000393,2,14-087-0000-05,00025,4,01,14087000039301,01,1,1,38,10,2019,0102,014,221,1,,,,,,2
14,087,0000,140870000401,2,14-087-0000-05,00025,4,01,14087000040101,01,1,1,78,12,2018,0809,014,221,1,,,,,,2
14,087,0000,140870000418,2,14-087-0000-05,00025,4,01,14087000041801,01,1,3,67,12,2019,0301,014,221,1,,,,,,2
14,087,0000,140870000497,2,14-087-0000-05,00029,3,01,14087000049701,01,1,3,1,12,2016,0306,014,221,1,,,,,,2
14,087,0000,140870000544,2,14-087-0000-05,00031,4,01,14087000054401,01,1,1,39,03,2019,0101,014,221,3,10,2019,0103,1,01,2
14,087,0000,140870000555,2,14-087-0000-05,00032,4,01,14087000055501,01,1,3,21,99,9999,9999,999,999,9,,,,,,2
14,087,0000,140870000563,2,14-087-0000-05,00032,4,01,14087000056301,01,1,3,25,03,2015,0401,014,221,1,,,,,,2
14,087,0000,140870000587,2,14-087-0000-05,00033,4,01,14087000058701,01,1,1,999,99,9999,9999,999,999,9,,,,,,2
14,087,0000,140870000634,2,14-087-0000-05,00037,4,01,14087000063401,01,1,1,22,06,2019,0102,014,221,3,12,2019,0301,1,03,2
14,087,0000,140870000634,2,14-087-0000-05,00037,4,01,14087000063402,02,1,1,20,06,2019,0102,014,221,3,11,2019,0301,1,04,2
14,087,0000,140870000648,2,14-087-0000-05,00038,4,01,14087000064801,01,1,3,13,12,2018,0601,014,221,9,,,,,,2
14,087,0000,140870000660,2,14-087-0000-05,00039,4,01,14087000066001,01,1,3,31,05,2018,0101,014,221,3,12,2019,0101,1,03,2
14,087,0000,140870000662,2,14-087-0000-05,00039,4,01,14087000066201,01,1,1,43,02,2020,0101,014,221,1,,,,,,2
14,087,0000,140870000669,2,14-087-0000-05,00039,4,01,14087000066901,01,1,1,41,03,2020,0102,014,221,1,,,,,,2
14,087,0000,140870000673,2,14-087-0000-05,00041,5,02,14087000067301,01,1,1,21,04,2019,0101,014,221,3,11,2019,0301,3,,2
14,087,0000,140870000684,2,14-087-0000-05,00042,4,01,14087000068401,01,1,1,27,06,2019,0102,014,221,3,10,2019,0301,1,01,2
14,087,0000,140870000691,2,14-087-0000-05,00042,4,01,14087000069101,01,1,1,27,08,2019,0102,014,221,1,,,,,,2
14,087,0000,140870000696,2,14-087-0000-05,00043,3,01,14087000069601,01,1,3,69,01,2019,0301,014,221,1,,,,,,2
14,087,0000,140870000703,2,14-087-0000-05,00044,4,01,14087000070301,01,1,3,19,12,2016,0401,014,221,1,,,,,,2
14,087,0000,140870000703,2,14-087-0000-05,00044,4,01,14087000070302,02,1,1,27,12,2016,0101,014,221,1,,,,,,2
14,087,0000,140870000725,2,14-087-0000-05,00046,4,01,14087000072501,01,1,1,20,04,2015,0101,014,221,1,,,,,,2
14,087,0000,140870000741,2,14-087-0000-05,00048,4,01,14087000074101,01,1,3,20,02,2018,0401,014,221,1,,,,,,2
14,087,0000,140870000806,2,14-087-0000-05,00054,4,01,14087000080601,01,1,3,70,03,2015,0301,014,221,1,,,,,,2
14,087,0000,140870000809,2,14-087-0000-05,00054,4,01,14087000080901,01,1,3,24,03,2018,0501,014,221,1,,,,,,2
14,087,0000,140870000809,2,14-087-0000-05,00054,4,01,14087000080902,02,1,3,19,03,2018,0501,014,221,1,,,,,,2
14,087,0000,140870000827,2,14-087-0000-05,00054,4,01,14087000082701,01,1,1,20,01,9999,9999,999,999,9,,,,,,2
14,087,0000,140870000832,2,14-087-0000-05,00055,4,01,14087000083201,01,1,1,29,02,2017,0101,014,221,1,,,,,,2
14,087,0000,140870000875,2,14-087-0000-05,00062,4,01,14087000087501,01,1,3,20,11,2019,0301,014,221,1,,,,,,2
14,087,0000,140870000916,2,14-087-0000-05,00066,4,01,14087000091601,01,1,1,29,09,2015,0101,014,221,3,11,2017,0301,1,01,2
14,087,0000,140870000943,2,14-087-0000-05,00069,4,01,14087000094301,01,1,3,52,01,2020,0102,014,221,1,,,,,,2
14,087,0000,140870000951,2,14-087-0000-05,00069,4,02,14087000095101,01,1,1,24,12,2019,0101,014,221,1,,,,,,2
14,087,0000,140870001071,2,14-087-0000-03,00001,3,01,14087000107101,01,1,1,19,04,2016,0101,014,221,1,,,,,,1
14,087,0000,140870001071,2,14-087-0000-03,00001,3,01,14087000107102,02,1,1,23,03,2016,0101,014,221,1,,,,,,1
14,087,0000,140870001071,2,14-087-0000-03,00001,3,01,14087000107103,03,1,3,22,08,2015,0101,014,221,1,,,,,,1
14,087,0000,140870001104,2,14-087-0000-03,00009,3,01,14087000110401,01,1,1,23,03,2020,0101,014,221,1,,,,,,1
14,087,0000,140870001172,2,14-087-0000-03,00026,3,01,14087000117201,01,1,1,37,02,2020,0101,014,221,1,,,,,,1
14,087,0000,140870001179,2,14-087-0000-03,00029,3,01,14087000117901,01,1,3,58,04,2018,0301,014,221,3,03,2019,0301,1,01,1
14,087,0000,140870001249,2,14-087-0000-03,00049,3,01,14087000124901,01,1,1,28,01,2020,0102,014,221,1,,,,,,1
14,088,0000,140880000003,2,14-088-0000-05,00002,4,01,14088000000301,01,1,3,31,10,2019,0101,014,221,1,,,,,,2
14,088,0000,140880000070,2,14-088-0000-05,00006,4,01,14088000007001,01,1,1,30,04,2016,0101,014,221,1,,,,,,2
14,088,0000,140880000134,2,14-088-0000-05,00009,3,01,14088000013401,01,1,1,17,10,2017,0501,014,221,1,,,,,,2
14,088,0000,140880000326,2,14-088-0000-05,00022,3,01,14088000032601,01,1,1,52,02,2018,0102,014,221,3,09,2019,9999,1,01,2
14,088,0000,140880000326,2,14-088-0000-05,00022,3,01,14088000032602,02,1,3,52,02,2018,0301,014,221,3,09,2019,0301,1,99,2
14,088,0000,140880000326,2,14-088-0000-05,00022,3,01,14088000032603,03,1,1,15,02,2018,0301,014,221,3,09,2019,0301,1,03,2
14,088,0000,140880000332,2,14-088-0000-05,00023,4,01,14088000033201,01,1,1,27,12,2018,0109,014,204,3,01,2019,0103,1,03,2
14,088,0000,140880000413,2,14-088-0000-05,00029,3,01,14088000041301,01,1,3,43,01,2019,0101,014,221,3,02,2020,0301,1,02,2
14,088,0000,140880000519,2,14-088-0000-05,00036,5,01,14088000051901,01,1,1,56,07,2016,0403,014,221,1,,,,,,2
14,088,0000,140880000548,2,14-088-0000-05,00038,4,01,14088000054801,01,1,1,21,03,2018,0301,014,221,1,,,,,,2
14,088,0000,140880000640,2,14-088-0000-05,00043,4,01,14088000064001,01,1,1,10,05,2015,0501,999,221,3,09,2019,0801,1,01,2
14,088,0000,140880000644,2,14-088-0000-05,00044,4,01,14088000064401,01,1,1,24,10,2019,0101,014,221,1,,,,,,2
14,088,0000,140880000675,2,14-088-0000-05,00046,3,01,14088000067501,01,1,1,26,04,2019,0102,014,213,2,,,,,,2
14,088,0000,140880000699,2,14-088-0000-05,00046,3,01,14088000069901,01,1,3,23,12,2018,0501,014,221,1,,,,,,2
14,088,0000,140880000704,2,14-088-0000-05,00047,4,01,14088000070401,01,1,3,49,01,2016,0402,002,221,1,,,,,,2
14,088,0000,140880000717,2,14-088-0000-05,00048,3,01,14088000071701,01,1,3,40,06,2019,0402,014,221,1,,,,,,2
14,088,0000,140880000717,2,14-088-0000-05,00048,3,01,14088000071702,02,1,3,14,06,2019,0301,014,221,1,,,,,,2
14,088,0000,140880000717,2,14-088-0000-05,00048,3,01,14088000071703,03,1,1,11,06,2019,0301,014,221,1,,,,,,2
14,088,0000,140880000775,2,14-088-0000-05,00052,4,01,14088000077501,02,1,3,15,11,2019,0409,014,221,3,99,2019,9999,1,99,2
14,088,0000,140880000775,2,14-088-0000-05,00052,4,01,14088000077502,01,1,3,36,11,2019,0409,014,221,3,02,2020,9999,1,99,2
14,088,0000,140880000880,2,14-088-0000-03,00009,4,01,14088000088001,01,1,3,25,03,2015,0401,014,221,1,,,,,,1
14,088,0000,140880000902,2,14-088-0000-03,00011,5,01,14088000090201,01,1,1,39,10,2019,0101,014,221,1,,,,,,1
14,088,0000,140880000914,2,14-088-0000-03,00012,4,01,14088000091401,01,1,1,22,04,2019,0101,014,221,1,,,,,,1
14,088,0000,140880000918,2,14-088-0000-03,00012,4,01,14088000091801,01,1,3,21,05,2019,0101,014,221,1,,,,,,1
14,088,0000,140880000918,2,14-088-0000-03,00012,4,01,14088000091802,02,1,3,20,06,2018,0501,014,221,1,,,,,,1
14,088,0000,140880000918,2,14-088-0000-03,00012,4,01,14088000091803,03,1,3,18,11,2019,0501,014,221,1,,,,,,1
14,088,0000,140880000918,2,14-088-0000-03,00012,4,01,14088000091804,04,1,1,16,02,2020,0101,014,221,1,,,,,,1
14,088,0000,140880000921,2,14-088-0000-03,00013,4,01,14088000092101,01,1,1,18,01,2020,0101,014,221,1,,,,,,1
14,088,0000,140880000977,2,14-088-0000-03,00018,4,01,14088000097701,01,1,3,24,01,2019,0301,014,221,1,,,,,,1
14,088,0000,140880000985,2,14-088-0000-03,00018,4,01,14088000098501,01,1,3,19,06,2018,0301,014,221,1,,,,,,1
14,088,0000,140880000985,2,14-088-0000-03,00018,4,01,14088000098502,02,1,3,18,06,2018,0301,014,221,1,,,,,,1
14,088,0000,140880000989,2,14-088-0000-03,00018,4,01,14088000098901,01,1,1,87,05,2015,0301,014,221,3,06,2016,0301,3,,1
14,088,0000,140880001023,2,14-088-0000-03,00018,4,01,14088000102301,01,1,3,43,12,2019,0401,014,221,1,,,,,,1
14,088,0000,140880001072,2,14-088-0000-03,00018,4,01,14088000107201,01,1,1,15,09,2015,0501,014,221,1,,,,,,1
14,088,0000,140880001072,2,14-088-0000-03,00018,4,01,14088000107202,02,1,3,17,08,2018,0501,014,221,1,,,,,,1
14,088,0000,140880001114,2,14-088-0000-03,00020,4,01,14088000111401,02,1,3,16,09,2015,0501,014,221,1,,,,,,1
14,088,0000,140880001125,2,14-088-0000-03,00020,4,01,14088000112501,01,1,1,26,01,2019,0101,999,221,3,01,2020,0409,1,01,1
14,088,0000,140880001125,2,14-088-0000-03,00020,4,01,14088000112502,02,1,3,23,01,2019,0101,014,221,3,01,2020,0409,1,02,1
14,088,0000,140880001152,2,14-088-0000-03,00020,4,01,14088000115201,01,1,3,66,04,2019,0301,014,221,1,,,,,,1
14,088,0000,140880001163,2,14-088-0000-03,00020,4,01,14088000116301,01,1,1,31,02,2019,0102,014,221,3,06,2019,0301,1,01,1
14,088,0000,140880001167,2,14-088-0000-03,00020,4,01,14088000116701,01,1,1,40,09,2017,0101,014,221,1,,,,,,1
14,088,0000,140880001176,2,14-088-0000-03,00021,4,02,14088000117601,01,1,3,51,02,2019,0301,014,221,1,,,,,,1
14,088,0000,140880001186,2,14-088-0000-03,00022,4,01,14088000118601,01,1,3,19,11,2015,0401,014,221,1,,,,,,1
14,088,0000,140880001187,2,14-088-0000-03,00022,4,01,14088000118701,01,1,1,58,06,2019,0101,014,221,1,,,,,,1
14,088,0000,140880001193,2,14-088-0000-03,00023,2,01,14088000119301,01,1,1,20,04,2017,0301,014,221,1,,,,,,1
14,088,0000,140880001207,2,14-088-0000-03,00024,4,01,14088000120701,01,1,1,48,01,2020,0101,014,221,1,,,,,,1
14,088,0000,140880001213,2,14-088-0000-03,00025,4,01,14088000121301,01,1,1,19,07,2015,0501,014,221,1,,,,,,1
14,088,0000,140880001215,2,14-088-0000-03,00025,4,01,14088000121501,01,1,3,18,08,2015,0301,014,221,1,,,,,,1
14,088,0000,140880001217,2,14-088-0000-03,00025,4,01,14088000121701,01,1,3,999,99,9999,9999,999,999,9,,,,,,1
14,088,0000,140880001248,2,14-088-0000-03,00028,3,01,14088000124801,01,1,1,45,08,2018,0101,014,221,1,,,,,,1
14,088,0000,140880001280,2,14-088-0000-03,00033,4,01,14088000128001,01,1,1,18,09,2016,0101,014,221,1,,,,,,1
14,088,0000,140880001333,2,14-088-0000-03,00038,4,02,14088000133301,01,1,1,21,02,2020,0101,014,213,2,,,,,,1
14,089,0000,140890000037,1,14-089-0000-03,00003,1,01,14089000003701,01,1,3,999,99,9999,9999,999,999,9,,,,,,2
14,089,0000,140890000060,1,14-089-0000-03,00004,1,01,14089000006001,01,1,1,33,99,9999,9999,999,999,9,,,,,,2
14,089,0000,140890000083,1,14-089-0000-03,00006,1,01,14089000008301,01,1,1,20,05,2017,0101,014,221,1,,,,,,2
14,089,0000,140890000110,1,14-089-0000-03,00007,1,01,14089000011001,01,1,1,999,99,9999,9999,999,999,9,,,,,,2
14,089,0000,140890000187,1,14-089-0000-03,00011,1,01,14089000018701,01,1,1,22,06,2018,0101,014,221,3,12,2019,0301,1,01,2
14,089,0000,140890000244,1,14-089-0000-03,00016,1,01,14089000024401,01,1,1,23,03,2016,0101,014,221,1,,,,,,2
14,089,0000,140890000253,1,14-089-0000-03,00016,1,01,14089000025301,01,1,1,45,09,2015,0101,014,221,3,01,2020,0301,1,01,2
14,089,0000,140890000256,1,14-089-0000-03,00016,1,01,14089000025601,01,1,1,38,03,2018,0101,014,221,1,,,,,,2
14,089,0000,140890000364,1,14-089-0000-03,00027,1,01,14089000036401,01,1,1,49,12,2019,0101,014,221,1,,,,,,2
14,089,0000,140890000394,1,14-089-0000-03,00029,1,01,14089000039401,01,1,1,22,05,2018,0102,014,221,3,12,2018,0301,1,03,2
14,089,0000,140890000426,1,14-089-0000-03,00030,1,01,14089000042601,01,1,1,28,05,2018,0102,014,221,3,07,2018,0301,1,04,2
14,089,0000,140890000426,1,14-089-0000-03,00030,1,01,14089000042602,02,1,1,27,05,2018,0102,014,221,3,07,2018,0301,1,05,2
14,089,0000,140890000482,1,14-089-0000-03,00036,1,01,14089000048201,01,1,1,38,11,2019,0301,014,221,3,12,2019,0301,1,02,2
14,089,0000,140890000514,1,14-089-0000-03,00040,1,01,14089000051401,01,1,1,29,12,2017,0101,014,221,1,,,,,,2
14,089,0000,140890000592,1,14-089-0000-03,00046,1,01,14089000059201,01,1,1,30,01,2020,0101,014,221,1,,,,,,2
14,089,0000,140890000658,1,14-089-0000-03,00055,1,01,14089000065801,01,1,1,29,09,2018,0101,014,221,3,01,2020,0301,1,03,2
14,089,0000,140890000660,1,14-089-0000-03,00055,1,01,14089000066001,01,1,1,27,01,2018,0101,014,221,3,07,2019,0301,1,01,2
14,089,0000,140890000664,1,14-089-0000-03,00057,1,01,14089000066401,01,1,1,62,04,9999,9999,999,999,9,,,,,,2
14,089,0000,140890000673,1,14-089-0000-03,00058,1,01,14089000067301,01,1,3,15,05,2018,0501,014,221,1,,,,,,2
14,089,0000,140890000710,1,14-089-0000-03,00065,1,01,14089000071001,01,1,3,44,02,2017,0101,014,221,1,,,,,,2
14,089,0000,140890000720,1,14-089-0000-03,00065,1,01,14089000072001,01,1,1,34,11,2018,0102,014,221,3,12,2019,0102,1,02,2
14,089,0000,140890000749,1,14-089-0000-03,00071,1,01,14089000074901,01,1,1,46,05,2019,0101,014,221,3,12,2019,0301,1,01,2
14,089,0000,140890000756,1,14-089-0000-03,00076,1,01,14089000075601,01,1,1,33,11,2019,0102,014,221,1,,,,,,2
14,089,0000,140890000774,1,14-089-0000-03,00082,1,01,14089000077401,01,1,1,27,10,2017,0101,014,221,3,04,2018,0301,1,01,1
14,089,0000,140890000884,1,14-089-0000-03,00086,1,01,14089000088401,01,1,3,999,99,9999,9999,999,999,9,,,,,,1
14,089,0000,140890000887,1,14-089-0000-03,00086,1,01,14089000088701,01,1,1,25,02,2020,0101,014,221,1,,,,,,1
14,089,0000,140890000895,1,14-089-0000-03,00086,1,01,14089000089501,01,1,1,37,10,2015,0101,014,221,1,,,,,,1
14,089,0000,140890000901,1,14-089-0000-03,00086,1,01,14089000090101,01,1,1,20,04,2016,0101,014,221,1,,,,,,1
14,089,0000,140890000919,1,14-089-0000-03,00086,1,01,14089000091901,01,1,3,25,01,2017,0101,014,221,1,,,,,,1
14,089,0000,140890000930,1,14-089-0000-03,00086,1,03,14089000093001,01,1,1,38,01,2019,0101,014,221,3,10,2019,0301,1,01,1
14,089,0000,140890000935,1,14-089-0000-03,00086,1,01,14089000093501,02,1,1,29,02,2020,0101,014,221,1,,,,,,1
14,089,0000,140890000935,1,14-089-0000-03,00086,1,01,14089000093502,01,1,1,23,04,2016,0101,014,221,1,,,,,,1
14,089,0000,140890000936,1,14-089-0000-03,00086,1,01,14089000093601,01,1,3,60,02,2020,0301,014,221,1,,,,,,1
14,089,0000,140890000940,1,14-089-0000-03,00086,1,01,14089000094001,01,1,1,21,01,2016,0301,014,221,1,,,,,,1
14,089,0000,140890000957,1,14-089-0000-03,00086,1,01,14089000095701,01,1,1,29,05,2017,0101,014,221,1,,,,,,1
14,089,0000,140890001020,1,14-089-0000-03,00086,1,01,14089000102001,01,1,1,42,01,2016,0101,014,221,3,04,2016,0301,1,01,1
14,089,0000,140890001030,1,14-089-0000-03,00086,1,01,14089000103001,01,1,1,54,01,2020,0101,014,221,1,,,,,,1
14,090,0000,140900000010,2,14-090-0000-04,00001,2,02,14090000001001,01,1,1,60,12,2019,0101,014,221,1,,,,,,2
14,090,0000,140900000029,2,14-090-0000-04,00003,2,01,14090000002901,01,1,1,999,99,9999,9999,999,999,9,,,,,,2
14,090,0000,140900000039,2,14-090-0000-04,00003,2,01,14090000003901,01,1,3,18,01,2020,0501,014,221,1,,,,,,2
14,090,0000,140900000041,2,14-090-0000-04,00003,2,01,14090000004101,01,1,3,18,02,2017,0401,014,221,1,,,,,,2
14,090,0000,140900000089,2,14-090-0000-04,00004,2,01,14090000008901,01,1,1,18,06,2019,0101,014,221,1,,,,,,2
14,090,0000,140900000092,2,14-090-0000-04,00005,2,01,14090000009201,01,1,1,39,10,2019,0102,014,221,1,,,,,,2
14,090,0000,140900000094,2,14-090-0000-04,00005,2,01,14090000009401,01,1,1,41,10,2019,0102,014,221,1,,,,,,2
14,090,0000,140900000181,2,14-090-0000-04,00010,2,01,14090000018101,01,1,3,65,04,2017,0301,014,221,1,,,,,,2
14,090,0000,140900000222,2,14-090-0000-04,00013,2,01,14090000022201,01,1,1,18,11,2016,0301,014,221,1,,,,,,2
14,090,0000,140900000238,2,14-090-0000-04,00014,3,02,14090000023801,01,1,1,20,09,2017,0301,014,221,1,,,,,,2
14,090,0000,140900000248,2,14-090-0000-04,00015,2,01,14090000024801,01,1,1,29,08,2018,0102,014,221,1,,,,,,2
14,090,0000,140900000251,2,14-090-0000-04,00015,2,01,14090000025101,01,1,1,18,06,2015,0102,014,221,1,,,,,,2
14,090,0000,140900000255,2,14-090-0000-04,00015,2,02,14090000025501,01,1,3,20,03,2015,0101,014,221,1,,,,,,2
14,090,0000,140900000256,2,14-090-0000-04,00015,2,01,14090000025601,01,1,3,82,12,2019,0809,014,221,1,,,,,,2
14,090,0000,140900000265,2,14-090-0000-04,00016,2,01,14090000026501,01,1,3,20,02,2019,0501,014,221,1,,,,,,2
14,090,0000,140900000268,2,14-090-0000-04,00016,2,01,14090000026801,01,1,1,28,11,2019,0101,014,221,1,,,,,,2
14,090,0000,140900000289,2,14-090-0000-04,00018,2,01,14090000028901,01,1,1,90,03,2018,0403,014,221,1,,,,,,2
14,090,0000,140900000289,2,14-090-0000-04,00018,2,01,14090000028902,02,1,3,90,03,2017,0403,014,221,1,,,,,,2
14,090,0000,140900000313,2,14-090-0000-04,00021,1,01,14090000031301,01,1,1,23,04,2019,0102,014,221,3,12,2019,0102,1,03,2
14,090,0000,140900000322,2,14-090-0000-04,00021,1,01,14090000032201,01,1,1,52,10,2019,0102,014,221,1,,,,,,2
14,090,0000,140900000343,2,14-090-0000-04,00021,1,02,14090000034301,01,1,1,96,04,2017,0403,014,221,1,,,,,,2
14,090,0000,140900000357,2,14-090-0000-04,00022,2,02,14090000035701,01,1,1,28,05,2015,0101,014,221,1,,,,,,2
14,090,0000,140900000439,2,14-090-0000-04,00028,2,01,14090000043901,01,1,3,20,09,2015,0301,014,221,1,,,,,,2
14,090,0000,140900000453,2,14-090-0000-04,00028,2,01,14090000045301,01,1,1,14,12,2018,0501,014,221,1,,,,,,2
14,090,0000,140900000500,2,14-090-0000-04,00030,2,02,14090000050001,01,1,3,48,09,2019,0101,014,221,1,,,,,,2
14,090,0000,140900000500,2,14-090-0000-04,00030,2,02,14090000050002,02,1,1,14,09,2019,0301,014,221,1,,,,,,2
14,090,0000,140900000501,2,14-090-0000-04,00030,2,02,14090000050101,01,1,1,24,01,2017,0101,014,221,1,,,,,,2
14,090,0000,140900000514,2,14-090-0000-04,00031,2,01,14090000051401,01,1,3,17,04,2015,0301,014,221,1,,,,,,2
14,090,0000,140900000520,2,14-090-0000-04,00031,2,01,14090000052001,01,1,1,24,99,9999,9999,999,999,9,,,,,,2
14,090,0000,140900000527,2,14-090-0000-04,00031,2,01,14090000052701,01,1,1,22,01,2020,0301,014,221,1,,,,,,2
14,090,0000,140900000552,2,14-090-0000-04,00032,2,01,14090000055201,01,1,1,28,03,2019,0102,014,221,3,11,2019,0301,1,01,2
14,090,0000,140900000553,2,14-090-0000-04,00032,2,01,14090000055301,01,1,1,34,02,2020,0102,014,221,1,,,,,,2
14,090,0000,140900000571,2,14-090-0000-04,00033,2,01,14090000057101,01,1,1,18,12,2017,0101,014,221,1,,,,,,2
14,090,0000,140900000579,2,14-090-0000-04,00034,2,01,14090000057901,01,1,3,30,02,2019,0401,014,221,1,,,,,,2
14,090,0000,140900000587,2,14-090-0000-04,00034,2,01,14090000058701,01,1,1,25,06,2015,0101,014,221,1,,,,,,2
14,090,0000,140900000610,2,14-090-0000-04,00036,2,01,14090000061001,02,1,1,33,10,2019,0102,014,221,1,,,,,,2
14,090,0000,140900000610,2,14-090-0000-04,00036,2,01,14090000061002,01,1,1,24,10,2019,0102,014,221,1,,,,,,2
14,090,0000,140900000641,2,14-090-0000-04,00037,2,01,14090000064101,01,1,3,24,06,2019,0101,014,221,3,08,2019,0102,3,,2
14,090,0000,140900000649,2,14-090-0000-04,00038,2,01,14090000064901,01,1,3,55,99,9999,9999,999,999,9,,,,,,2
14,090,0000,140900000662,2,14-090-0000-04,00038,2,01,14090000066201,01,1,3,42,12,2015,0101,014,221,1,,,,,,2
14,090,0000,140900000662,2,14-090-0000-04,00038,2,01,14090000066202,02,1,3,15,12,2015,0501,014,221,1,,,,,,2
14,090,0000,140900000677,2,14-090-0000-03,00001,3,01,14090000067701,01,1,3,25,05,2019,0401,014,221,1,,,,,,1
14,090,0000,140900000711,2,14-090-0000-03,00001,3,01,14090000071101,01,1,1,22,03,2015,0101,014,221,1,,,,,,1
14,090,0000,140900000715,2,14-090-0000-03,00001,3,01,14090000071501,01,1,1,24,10,2019,0101,014,221,1,,,,,,1
14,090,0000,140900000734,2,14-090-0000-03,00001,3,01,14090000073401,01,1,1,16,09,2019,0501,014,221,1,,,,,,1
14,090,0000,140900000738,2,14-090-0000-03,00001,3,01,14090000073801,01,1,3,38,05,2017,0401,014,221,1,,,,,,1
14,090,0000,140900000739,2,14-090-0000-03,00001,3,01,14090000073901,01,1,1,20,03,2015,0101,014,221,1,,,,,,1
14,090,0000,140900000748,2,14-090-0000-03,00001,3,01,14090000074801,01,1,3,23,11,2016,0401,014,221,1,,,,,,1
14,090,0000,140900000773,2,14-090-0000-03,00001,3,01,14090000077301,01,1,3,18,01,2017,0401,014,221,1,,,,,,1
14,090,0000,140900000805,2,14-090-0000-03,00001,3,01,14090000080501,01,1,3,15,06,2017,0501,014,221,1,,,,,,1
14,090,0000,140900000821,2,14-090-0000-03,00001,3,01,14090000082101,01,1,3,26,05,2019,0401,014,221,1,,,,,,1
14,090,0000,140900000821,2,14-090-0000-03,00001,3,01,14090000082102,02,1,3,20,06,2019,0501,014,221,1,,,,,,1
14,090,0000,140900000839,2,14-090-0000-03,00001,3,01,14090000083901,01,1,1,10,02,2019,0301,014,221,1,,,,,,1
14,090,0000,140900000849,2,14-090-0000-03,00001,3,01,14090000084901,01,1,1,19,05,2016,0101,014,221,1,,,,,,1
14,090,0000,140900000875,2,14-090-0000-03,00001,3,01,14090000087501,01,1,1,15,01,2017,0501,014,221,1,,,,,,1
14,090,0000,140900000890,2,14-090-0000-03,00001,3,01,14090000089001,01,1,1,41,08,2016,0101,014,221,3,01,2020,0301,1,99,1
